image,mask,non_expert_mask,test_img,test_mask
train_png\micro_21_img_slice_2,train_png\micro_21_gt_slice_25,train_png\micro_21_st_slice_25,,
train_png\micro_21_img_slice_2,train_png\micro_21_gt_slice_26,train_png\micro_21_st_slice_26,,
train_png\micro_21_img_slice_2,train_png\micro_21_gt_slice_27,train_png\micro_21_st_slice_27,,
train_png\micro_21_img_slice_2,train_png\micro_21_gt_slice_28,train_png\micro_21_st_slice_28,,
train_png\micro_21_img_slice_2,train_png\micro_21_gt_slice_29,train_png\micro_21_st_slice_29,,
train_png\micro_21_img_slice_3,train_png\micro_21_gt_slice_3,train_png\micro_21_st_slice_3,,
train_png\micro_21_img_slice_3,train_png\micro_21_gt_slice_30,train_png\micro_21_st_slice_30,,
train_png\micro_21_img_slice_3,train_png\micro_21_gt_slice_31,train_png\micro_21_st_slice_31,,
train_png\micro_21_img_slice_3,train_png\micro_21_gt_slice_32,train_png\micro_21_st_slice_32,,
train_png\micro_21_img_slice_3,train_png\micro_21_gt_slice_33,train_png\micro_21_st_slice_33,,
train_png\micro_21_img_slice_3,train_png\micro_21_gt_slice_34,train_png\micro_21_st_slice_34,,
train_png\micro_21_img_slice_3,train_png\micro_21_gt_slice_35,train_png\micro_21_st_slice_35,,
train_png\micro_21_img_slice_3,train_png\micro_21_gt_slice_36,train_png\micro_21_st_slice_36,,
train_png\micro_21_img_slice_4,train_png\micro_21_gt_slice_4,train_png\micro_21_st_slice_4,,
train_png\micro_21_img_slice_5,train_png\micro_21_gt_slice_5,train_png\micro_21_st_slice_5,,
train_png\micro_21_img_slice_6,train_png\micro_21_gt_slice_6,train_png\micro_21_st_slice_6,,
train_png\micro_21_img_slice_7,train_png\micro_21_gt_slice_7,train_png\micro_21_st_slice_7,,
train_png\micro_21_img_slice_8,train_png\micro_21_gt_slice_8,train_png\micro_21_st_slice_8,,
train_png\micro_21_img_slice_9,train_png\micro_21_gt_slice_9,train_png\micro_21_st_slice_9,,
train_png\micro_22_img_slice_0,train_png\micro_22_gt_slice_0,train_png\micro_22_st_slice_0,,
train_png\micro_22_img_slice_1,train_png\micro_22_gt_slice_1,train_png\micro_22_st_slice_1,,
train_png\micro_22_img_slice_1,train_png\micro_22_gt_slice_10,train_png\micro_22_st_slice_10,,
train_png\micro_22_img_slice_1,train_png\micro_22_gt_slice_11,train_png\micro_22_st_slice_11,,
train_png\micro_22_img_slice_1,train_png\micro_22_gt_slice_12,train_png\micro_22_st_slice_12,,
train_png\micro_22_img_slice_1,train_png\micro_22_gt_slice_13,train_png\micro_22_st_slice_13,,
train_png\micro_22_img_slice_1,train_png\micro_22_gt_slice_14,train_png\micro_22_st_slice_14,,
train_png\micro_22_img_slice_1,train_png\micro_22_gt_slice_15,train_png\micro_22_st_slice_15,,
train_png\micro_22_img_slice_1,train_png\micro_22_gt_slice_16,train_png\micro_22_st_slice_16,,
train_png\micro_22_img_slice_1,train_png\micro_22_gt_slice_17,train_png\micro_22_st_slice_17,,
train_png\micro_22_img_slice_1,train_png\micro_22_gt_slice_18,train_png\micro_22_st_slice_18,,
train_png\micro_22_img_slice_1,train_png\micro_22_gt_slice_19,train_png\micro_22_st_slice_19,,
train_png\micro_22_img_slice_2,train_png\micro_22_gt_slice_2,train_png\micro_22_st_slice_2,,
train_png\micro_22_img_slice_2,train_png\micro_22_gt_slice_20,train_png\micro_22_st_slice_20,,
train_png\micro_22_img_slice_2,train_png\micro_22_gt_slice_21,train_png\micro_22_st_slice_21,,
train_png\micro_22_img_slice_2,train_png\micro_22_gt_slice_22,train_png\micro_22_st_slice_22,,
train_png\micro_22_img_slice_2,train_png\micro_22_gt_slice_23,train_png\micro_22_st_slice_23,,
train_png\micro_22_img_slice_2,train_png\micro_22_gt_slice_24,train_png\micro_22_st_slice_24,,
train_png\micro_22_img_slice_2,train_png\micro_22_gt_slice_25,train_png\micro_22_st_slice_25,,
train_png\micro_22_img_slice_2,train_png\micro_22_gt_slice_26,train_png\micro_22_st_slice_26,,
train_png\micro_22_img_slice_2,train_png\micro_22_gt_slice_27,train_png\micro_22_st_slice_27,,
train_png\micro_22_img_slice_2,train_png\micro_22_gt_slice_28,train_png\micro_22_st_slice_28,,
train_png\micro_22_img_slice_2,train_png\micro_22_gt_slice_29,train_png\micro_22_st_slice_29,,
train_png\micro_22_img_slice_3,train_png\micro_22_gt_slice_3,train_png\micro_22_st_slice_3,,
train_png\micro_22_img_slice_3,train_png\micro_22_gt_slice_30,train_png\micro_22_st_slice_30,,
train_png\micro_22_img_slice_3,train_png\micro_22_gt_slice_31,train_png\micro_22_st_slice_31,,
train_png\micro_22_img_slice_3,train_png\micro_22_gt_slice_32,train_png\micro_22_st_slice_32,,
train_png\micro_22_img_slice_3,train_png\micro_22_gt_slice_33,train_png\micro_22_st_slice_33,,
train_png\micro_22_img_slice_3,train_png\micro_22_gt_slice_34,train_png\micro_22_st_slice_34,,
train_png\micro_22_img_slice_3,train_png\micro_22_gt_slice_35,train_png\micro_22_st_slice_35,,
train_png\micro_22_img_slice_3,train_png\micro_22_gt_slice_36,train_png\micro_22_st_slice_36,,
train_png\micro_22_img_slice_3,train_png\micro_22_gt_slice_37,train_png\micro_22_st_slice_37,,
train_png\micro_22_img_slice_3,train_png\micro_22_gt_slice_38,train_png\micro_22_st_slice_38,,
train_png\micro_22_img_slice_4,train_png\micro_22_gt_slice_4,train_png\micro_22_st_slice_4,,
train_png\micro_22_img_slice_5,train_png\micro_22_gt_slice_5,train_png\micro_22_st_slice_5,,
train_png\micro_22_img_slice_6,train_png\micro_22_gt_slice_6,train_png\micro_22_st_slice_6,,
train_png\micro_22_img_slice_7,train_png\micro_22_gt_slice_7,train_png\micro_22_st_slice_7,,
train_png\micro_22_img_slice_8,train_png\micro_22_gt_slice_8,train_png\micro_22_st_slice_8,,
train_png\micro_22_img_slice_9,train_png\micro_22_gt_slice_9,train_png\micro_22_st_slice_9,,
train_png\micro_23_img_slice_0,train_png\micro_23_gt_slice_0,train_png\micro_23_st_slice_0,,
train_png\micro_23_img_slice_1,train_png\micro_23_gt_slice_1,train_png\micro_23_st_slice_1,,
train_png\micro_23_img_slice_1,train_png\micro_23_gt_slice_10,train_png\micro_23_st_slice_10,,
train_png\micro_23_img_slice_1,train_png\micro_23_gt_slice_11,train_png\micro_23_st_slice_11,,
train_png\micro_23_img_slice_1,train_png\micro_23_gt_slice_12,train_png\micro_23_st_slice_12,,
train_png\micro_23_img_slice_1,train_png\micro_23_gt_slice_13,train_png\micro_23_st_slice_13,,
train_png\micro_23_img_slice_1,train_png\micro_23_gt_slice_14,train_png\micro_23_st_slice_14,,
train_png\micro_23_img_slice_1,train_png\micro_23_gt_slice_15,train_png\micro_23_st_slice_15,,
train_png\micro_23_img_slice_1,train_png\micro_23_gt_slice_16,train_png\micro_23_st_slice_16,,
train_png\micro_23_img_slice_1,train_png\micro_23_gt_slice_17,train_png\micro_23_st_slice_17,,
train_png\micro_23_img_slice_1,train_png\micro_23_gt_slice_18,train_png\micro_23_st_slice_18,,
train_png\micro_23_img_slice_1,train_png\micro_23_gt_slice_19,train_png\micro_23_st_slice_19,,
train_png\micro_23_img_slice_2,train_png\micro_23_gt_slice_2,train_png\micro_23_st_slice_2,,
train_png\micro_23_img_slice_2,train_png\micro_23_gt_slice_20,train_png\micro_23_st_slice_20,,
train_png\micro_23_img_slice_2,train_png\micro_23_gt_slice_21,train_png\micro_23_st_slice_21,,
train_png\micro_23_img_slice_2,train_png\micro_23_gt_slice_22,train_png\micro_23_st_slice_22,,
train_png\micro_23_img_slice_2,train_png\micro_23_gt_slice_23,train_png\micro_23_st_slice_23,,
train_png\micro_23_img_slice_2,train_png\micro_23_gt_slice_24,train_png\micro_23_st_slice_24,,
train_png\micro_23_img_slice_2,train_png\micro_23_gt_slice_25,train_png\micro_23_st_slice_25,,
train_png\micro_23_img_slice_2,train_png\micro_23_gt_slice_26,train_png\micro_23_st_slice_26,,
train_png\micro_23_img_slice_2,train_png\micro_23_gt_slice_27,train_png\micro_23_st_slice_27,,
train_png\micro_23_img_slice_2,train_png\micro_23_gt_slice_28,train_png\micro_23_st_slice_28,,
train_png\micro_23_img_slice_2,train_png\micro_23_gt_slice_29,train_png\micro_23_st_slice_29,,
train_png\micro_23_img_slice_3,train_png\micro_23_gt_slice_3,train_png\micro_23_st_slice_3,,
train_png\micro_23_img_slice_4,train_png\micro_23_gt_slice_4,train_png\micro_23_st_slice_4,,
train_png\micro_23_img_slice_5,train_png\micro_23_gt_slice_5,train_png\micro_23_st_slice_5,,
train_png\micro_23_img_slice_6,train_png\micro_23_gt_slice_6,train_png\micro_23_st_slice_6,,
train_png\micro_23_img_slice_7,train_png\micro_23_gt_slice_7,train_png\micro_23_st_slice_7,,
train_png\micro_23_img_slice_8,train_png\micro_23_gt_slice_8,train_png\micro_23_st_slice_8,,
train_png\micro_23_img_slice_9,train_png\micro_23_gt_slice_9,train_png\micro_23_st_slice_9,,
train_png\micro_24_img_slice_0,train_png\micro_24_gt_slice_0,train_png\micro_24_st_slice_0,,
train_png\micro_24_img_slice_1,train_png\micro_24_gt_slice_1,train_png\micro_24_st_slice_1,,
train_png\micro_24_img_slice_1,train_png\micro_24_gt_slice_10,train_png\micro_24_st_slice_10,,
train_png\micro_24_img_slice_1,train_png\micro_24_gt_slice_11,train_png\micro_24_st_slice_11,,
train_png\micro_24_img_slice_1,train_png\micro_24_gt_slice_12,train_png\micro_24_st_slice_12,,
train_png\micro_24_img_slice_1,train_png\micro_24_gt_slice_13,train_png\micro_24_st_slice_13,,
train_png\micro_24_img_slice_1,train_png\micro_24_gt_slice_14,train_png\micro_24_st_slice_14,,
train_png\micro_24_img_slice_1,train_png\micro_24_gt_slice_15,train_png\micro_24_st_slice_15,,
train_png\micro_24_img_slice_1,train_png\micro_24_gt_slice_16,train_png\micro_24_st_slice_16,,
train_png\micro_24_img_slice_1,train_png\micro_24_gt_slice_17,train_png\micro_24_st_slice_17,,
train_png\micro_24_img_slice_1,train_png\micro_24_gt_slice_18,train_png\micro_24_st_slice_18,,
train_png\micro_24_img_slice_1,train_png\micro_24_gt_slice_19,train_png\micro_24_st_slice_19,,
train_png\micro_24_img_slice_2,train_png\micro_24_gt_slice_2,train_png\micro_24_st_slice_2,,
train_png\micro_24_img_slice_2,train_png\micro_24_gt_slice_20,train_png\micro_24_st_slice_20,,
train_png\micro_24_img_slice_2,train_png\micro_24_gt_slice_21,train_png\micro_24_st_slice_21,,
train_png\micro_24_img_slice_2,train_png\micro_24_gt_slice_22,train_png\micro_24_st_slice_22,,
train_png\micro_24_img_slice_2,train_png\micro_24_gt_slice_23,train_png\micro_24_st_slice_23,,
train_png\micro_24_img_slice_2,train_png\micro_24_gt_slice_24,train_png\micro_24_st_slice_24,,
train_png\micro_24_img_slice_2,train_png\micro_24_gt_slice_25,train_png\micro_24_st_slice_25,,
train_png\micro_24_img_slice_2,train_png\micro_24_gt_slice_26,train_png\micro_24_st_slice_26,,
train_png\micro_24_img_slice_2,train_png\micro_24_gt_slice_27,train_png\micro_24_st_slice_27,,
train_png\micro_24_img_slice_2,train_png\micro_24_gt_slice_28,train_png\micro_24_st_slice_28,,
train_png\micro_24_img_slice_2,train_png\micro_24_gt_slice_29,train_png\micro_24_st_slice_29,,
train_png\micro_24_img_slice_3,train_png\micro_24_gt_slice_3,train_png\micro_24_st_slice_3,,
train_png\micro_24_img_slice_3,train_png\micro_24_gt_slice_30,train_png\micro_24_st_slice_30,,
train_png\micro_24_img_slice_3,train_png\micro_24_gt_slice_31,train_png\micro_24_st_slice_31,,
train_png\micro_24_img_slice_3,train_png\micro_24_gt_slice_32,train_png\micro_24_st_slice_32,,
train_png\micro_24_img_slice_3,train_png\micro_24_gt_slice_33,train_png\micro_24_st_slice_33,,
train_png\micro_24_img_slice_3,train_png\micro_24_gt_slice_34,train_png\micro_24_st_slice_34,,
train_png\micro_24_img_slice_3,train_png\micro_24_gt_slice_35,train_png\micro_24_st_slice_35,,
train_png\micro_24_img_slice_3,train_png\micro_24_gt_slice_36,train_png\micro_24_st_slice_36,,
train_png\micro_24_img_slice_3,train_png\micro_24_gt_slice_37,train_png\micro_24_st_slice_37,,
train_png\micro_24_img_slice_3,train_png\micro_24_gt_slice_38,train_png\micro_24_st_slice_38,,
train_png\micro_24_img_slice_3,train_png\micro_24_gt_slice_39,train_png\micro_24_st_slice_39,,
train_png\micro_24_img_slice_4,train_png\micro_24_gt_slice_4,train_png\micro_24_st_slice_4,,
train_png\micro_24_img_slice_4,train_png\micro_24_gt_slice_40,train_png\micro_24_st_slice_40,,
train_png\micro_24_img_slice_4,train_png\micro_24_gt_slice_41,train_png\micro_24_st_slice_41,,
train_png\micro_24_img_slice_4,train_png\micro_24_gt_slice_42,train_png\micro_24_st_slice_42,,
train_png\micro_24_img_slice_5,train_png\micro_24_gt_slice_5,train_png\micro_24_st_slice_5,,
train_png\micro_24_img_slice_6,train_png\micro_24_gt_slice_6,train_png\micro_24_st_slice_6,,
train_png\micro_24_img_slice_7,train_png\micro_24_gt_slice_7,train_png\micro_24_st_slice_7,,
train_png\micro_24_img_slice_8,train_png\micro_24_gt_slice_8,train_png\micro_24_st_slice_8,,
train_png\micro_24_img_slice_9,train_png\micro_24_gt_slice_9,train_png\micro_24_st_slice_9,,
train_png\micro_25_img_slice_0,train_png\micro_25_gt_slice_0,train_png\micro_25_st_slice_0,,
train_png\micro_25_img_slice_1,train_png\micro_25_gt_slice_1,train_png\micro_25_st_slice_1,,
train_png\micro_25_img_slice_1,train_png\micro_25_gt_slice_10,train_png\micro_25_st_slice_10,,
train_png\micro_25_img_slice_1,train_png\micro_25_gt_slice_11,train_png\micro_25_st_slice_11,,
train_png\micro_25_img_slice_1,train_png\micro_25_gt_slice_12,train_png\micro_25_st_slice_12,,
train_png\micro_25_img_slice_1,train_png\micro_25_gt_slice_13,train_png\micro_25_st_slice_13,,
train_png\micro_25_img_slice_1,train_png\micro_25_gt_slice_14,train_png\micro_25_st_slice_14,,
train_png\micro_25_img_slice_1,train_png\micro_25_gt_slice_15,train_png\micro_25_st_slice_15,,
train_png\micro_25_img_slice_1,train_png\micro_25_gt_slice_16,train_png\micro_25_st_slice_16,,
train_png\micro_25_img_slice_1,train_png\micro_25_gt_slice_17,train_png\micro_25_st_slice_17,,
train_png\micro_25_img_slice_1,train_png\micro_25_gt_slice_18,train_png\micro_25_st_slice_18,,
train_png\micro_25_img_slice_1,train_png\micro_25_gt_slice_19,train_png\micro_25_st_slice_19,,
train_png\micro_25_img_slice_2,train_png\micro_25_gt_slice_2,train_png\micro_25_st_slice_2,,
train_png\micro_25_img_slice_2,train_png\micro_25_gt_slice_20,train_png\micro_25_st_slice_20,,
train_png\micro_25_img_slice_2,train_png\micro_25_gt_slice_21,train_png\micro_25_st_slice_21,,
train_png\micro_25_img_slice_2,train_png\micro_25_gt_slice_22,train_png\micro_25_st_slice_22,,
train_png\micro_25_img_slice_2,train_png\micro_25_gt_slice_23,train_png\micro_25_st_slice_23,,
train_png\micro_25_img_slice_2,train_png\micro_25_gt_slice_24,train_png\micro_25_st_slice_24,,
train_png\micro_25_img_slice_2,train_png\micro_25_gt_slice_25,train_png\micro_25_st_slice_25,,
train_png\micro_25_img_slice_2,train_png\micro_25_gt_slice_26,train_png\micro_25_st_slice_26,,
train_png\micro_25_img_slice_2,train_png\micro_25_gt_slice_27,train_png\micro_25_st_slice_27,,
train_png\micro_25_img_slice_2,train_png\micro_25_gt_slice_28,train_png\micro_25_st_slice_28,,
train_png\micro_25_img_slice_2,train_png\micro_25_gt_slice_29,train_png\micro_25_st_slice_29,,
train_png\micro_25_img_slice_3,train_png\micro_25_gt_slice_3,train_png\micro_25_st_slice_3,,
train_png\micro_25_img_slice_3,train_png\micro_25_gt_slice_30,train_png\micro_25_st_slice_30,,
train_png\micro_25_img_slice_3,train_png\micro_25_gt_slice_31,train_png\micro_25_st_slice_31,,
train_png\micro_25_img_slice_3,train_png\micro_25_gt_slice_32,train_png\micro_25_st_slice_32,,
train_png\micro_25_img_slice_3,train_png\micro_25_gt_slice_33,train_png\micro_25_st_slice_33,,
train_png\micro_25_img_slice_3,train_png\micro_25_gt_slice_34,train_png\micro_25_st_slice_34,,
train_png\micro_25_img_slice_3,train_png\micro_25_gt_slice_35,train_png\micro_25_st_slice_35,,
train_png\micro_25_img_slice_3,train_png\micro_25_gt_slice_36,train_png\micro_25_st_slice_36,,
train_png\micro_25_img_slice_3,train_png\micro_25_gt_slice_37,train_png\micro_25_st_slice_37,,
train_png\micro_25_img_slice_3,train_png\micro_25_gt_slice_38,train_png\micro_25_st_slice_38,,
train_png\micro_25_img_slice_3,train_png\micro_25_gt_slice_39,train_png\micro_25_st_slice_39,,
train_png\micro_25_img_slice_4,train_png\micro_25_gt_slice_4,train_png\micro_25_st_slice_4,,
train_png\micro_25_img_slice_5,train_png\micro_25_gt_slice_5,train_png\micro_25_st_slice_5,,
train_png\micro_25_img_slice_6,train_png\micro_25_gt_slice_6,train_png\micro_25_st_slice_6,,
train_png\micro_25_img_slice_7,train_png\micro_25_gt_slice_7,train_png\micro_25_st_slice_7,,
train_png\micro_25_img_slice_8,train_png\micro_25_gt_slice_8,train_png\micro_25_st_slice_8,,
train_png\micro_25_img_slice_9,train_png\micro_25_gt_slice_9,train_png\micro_25_st_slice_9,,
train_png\micro_26_img_slice_0,train_png\micro_26_gt_slice_0,train_png\micro_26_st_slice_0,,
train_png\micro_26_img_slice_1,train_png\micro_26_gt_slice_1,train_png\micro_26_st_slice_1,,
train_png\micro_26_img_slice_1,train_png\micro_26_gt_slice_10,train_png\micro_26_st_slice_10,,
train_png\micro_26_img_slice_1,train_png\micro_26_gt_slice_11,train_png\micro_26_st_slice_11,,
train_png\micro_26_img_slice_1,train_png\micro_26_gt_slice_12,train_png\micro_26_st_slice_12,,
train_png\micro_26_img_slice_1,train_png\micro_26_gt_slice_13,train_png\micro_26_st_slice_13,,
train_png\micro_26_img_slice_1,train_png\micro_26_gt_slice_14,train_png\micro_26_st_slice_14,,
train_png\micro_26_img_slice_1,train_png\micro_26_gt_slice_15,train_png\micro_26_st_slice_15,,
train_png\micro_26_img_slice_1,train_png\micro_26_gt_slice_16,train_png\micro_26_st_slice_16,,
train_png\micro_26_img_slice_1,train_png\micro_26_gt_slice_17,train_png\micro_26_st_slice_17,,
train_png\micro_26_img_slice_1,train_png\micro_26_gt_slice_18,train_png\micro_26_st_slice_18,,
train_png\micro_26_img_slice_1,train_png\micro_26_gt_slice_19,train_png\micro_26_st_slice_19,,
train_png\micro_26_img_slice_2,train_png\micro_26_gt_slice_2,train_png\micro_26_st_slice_2,,
train_png\micro_26_img_slice_2,train_png\micro_26_gt_slice_20,train_png\micro_26_st_slice_20,,
train_png\micro_26_img_slice_2,train_png\micro_26_gt_slice_21,train_png\micro_26_st_slice_21,,
train_png\micro_26_img_slice_2,train_png\micro_26_gt_slice_22,train_png\micro_26_st_slice_22,,
train_png\micro_26_img_slice_2,train_png\micro_26_gt_slice_23,train_png\micro_26_st_slice_23,,
train_png\micro_26_img_slice_2,train_png\micro_26_gt_slice_24,train_png\micro_26_st_slice_24,,
train_png\micro_26_img_slice_2,train_png\micro_26_gt_slice_25,train_png\micro_26_st_slice_25,,
train_png\micro_26_img_slice_2,train_png\micro_26_gt_slice_26,train_png\micro_26_st_slice_26,,
train_png\micro_26_img_slice_2,train_png\micro_26_gt_slice_27,train_png\micro_26_st_slice_27,,
train_png\micro_26_img_slice_2,train_png\micro_26_gt_slice_28,train_png\micro_26_st_slice_28,,
train_png\micro_26_img_slice_2,train_png\micro_26_gt_slice_29,train_png\micro_26_st_slice_29,,
train_png\micro_26_img_slice_3,train_png\micro_26_gt_slice_3,train_png\micro_26_st_slice_3,,
train_png\micro_26_img_slice_3,train_png\micro_26_gt_slice_30,train_png\micro_26_st_slice_30,,
train_png\micro_26_img_slice_3,train_png\micro_26_gt_slice_31,train_png\micro_26_st_slice_31,,
train_png\micro_26_img_slice_3,train_png\micro_26_gt_slice_32,train_png\micro_26_st_slice_32,,
train_png\micro_26_img_slice_3,train_png\micro_26_gt_slice_33,train_png\micro_26_st_slice_33,,
train_png\micro_26_img_slice_3,train_png\micro_26_gt_slice_34,train_png\micro_26_st_slice_34,,
train_png\micro_26_img_slice_3,train_png\micro_26_gt_slice_35,train_png\micro_26_st_slice_35,,
train_png\micro_26_img_slice_3,train_png\micro_26_gt_slice_36,train_png\micro_26_st_slice_36,,
train_png\micro_26_img_slice_3,train_png\micro_26_gt_slice_37,train_png\micro_26_st_slice_37,,
